contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,5,0.027437447138197627,301587301.5873016,8274785.644853253,8.274785644853253
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,1,0.004799275781681428,301587301.5873016,1447400.6325705897,1.4474006325705897
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,2,0.006070591862294952,301587301.5873016,1830813.4187873665,1.8308134187873666
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,3,0.010281772153328072,301587301.5873016,3100851.919257673,3.100851919257673
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,4,0.020147392997271578,301587301.5873016,6076197.888066032,6.076197888066032
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,5,0.027232351899534796,301587301.5873016,8212931.525256527,8.212931525256527
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,1,0.00577946096823791,301587301.5873016,1743012.038040005,1.743012038040005
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,2,0.007050777048851435,301587301.5873016,2126424.8242567824,2.1264248242567825
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,3,0.011261957339884554,301587301.5873016,3396463.324727088,3.396463324727088
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,4,0.021127578183828065,301587301.5873016,6371809.293535449,6.371809293535448
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,5,0.028212537086091283,301587301.5873016,8508542.930725943,8.508542930725943
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,1,0.005701202814065053,301587301.5873016,1719410.3724958098,1.7194103724958099
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,2,0.006972518894678579,301587301.5873016,2102823.1587125873,2.1028231587125874
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,3,0.011183699185711698,301587301.5873016,3372861.659182893,3.372861659182893
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,4,0.021049320029655205,301587301.5873016,6348207.627991253,6.348207627991252
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,5,0.028134278931918423,301587301.5873016,8484941.265181748,8.484941265181748
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,1,0.003356390835188172,301587301.5873016,1012244.8550567504,1.0122448550567504
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,2,0.004627706915801695,301587301.5873016,1395657.6412735274,1.3956576412735273
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,3,0.008838887206834815,301587301.5873016,2665696.141743833,2.665696141743833
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,4,0.01870450805077832,301587301.5873016,5641042.110552193,5.641042110552193
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,5,0.02578946695304154,301587301.5873016,7777775.747742686,7.7777757477426865
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,1,-0.014399205304498949,301587301.5873016,-4342617.472785397,-4.342617472785397
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,2,-0.013127889223885423,301587301.5873016,-3959204.6865686197,-3.95920468656862
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,3,-0.008916708932852305,301587301.5873016,-2689166.1860983144,-2.6891661860983143
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,4,9.489119110911994e-4,301587301.5873016,286179.7827100443,0.2861797827100443
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,5,0.008033870813354419,301587301.5873016,2422913.4199005393,2.4229134199005395
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,1,0.006753335577936173,301587301.5873016,2036720.2536632905,2.0367202536632907
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,2,0.008024651658549691,301587301.5873016,2420133.0398800657,2.420133039880066
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,3,0.012235831949582809,301587301.5873016,3690171.5403503715,3.6901715403503714
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,4,0.022101452793526315,301587301.5873016,6665517.5091587305,6.665517509158731
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,5,0.029186411695789533,301587301.5873016,8802251.146349225,8.802251146349224
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,1,0.004358427419437759,301587301.5873016,1314446.36459234,1.31444636459234
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,2,0.005629743500051281,301587301.5873016,1697859.1508091167,1.6978591508091168
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,3,0.009840923791084403,301587301.5873016,2967897.6512794234,2.9678976512794235
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,4,0.01970654463502791,301587301.5873016,5943243.620087784,5.943243620087784
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,5,0.02679150353729113,301587301.5873016,8079977.257278278,8.079977257278278
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,1,0.004751479080486744,301587301.5873016,1432985.7544325104,1.4329857544325104
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,2,0.006022795161100269,301587301.5873016,1816398.5406492874,1.8163985406492873
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,3,0.010233975452133387,301587301.5873016,3086437.041119593,3.086437041119593
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,4,0.020099596296076896,301587301.5873016,6061783.009927954,6.061783009927954
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,5,0.027184555198340114,301587301.5873016,8198516.647118448,8.198516647118447
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,1,0.004730094185431396,301587301.5873016,1426536.34163804,1.42653634163804
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,2,0.00600141026604492,301587301.5873016,1809949.1278548173,1.8099491278548172
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,3,0.010212590557078035,301587301.5873016,3079987.628325122,3.0799876283251217
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,4,0.020078211401021544,301587301.5873016,6055333.597133482,6.055333597133482
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,5,0.027163170303284762,301587301.5873016,8192067.234323977,8.192067234323977
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,1,0.00807089911423094,301587301.5873016,2434080.685244252,2.434080685244252
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,2,0.009342215194844457,301587301.5873016,2817493.471461027,2.817493471461027
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,3,0.013553395485877582,301587301.5873016,4087531.9719313346,4.087531971931335
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,4,0.023419016329821084,301587301.5873016,7062877.940739693,7.0628779407396935
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,5,0.030503975232084302,301587301.5873016,9199611.577930188,9.199611577930188
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,1,0.006185019743391396,301587301.5873016,1865323.414673596,1.865323414673596
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,2,0.007456335824004919,301587301.5873016,2248736.2008903725,2.2487362008903724
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,3,0.01166751611503804,301587301.5873016,3518774.7013606788,3.518774701360679
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,4,0.02153313695898155,301587301.5873016,6494120.670169039,6.494120670169039
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,5,0.028618095861244766,301587301.5873016,8630854.307359533,8.630854307359533
